Unnamed: 0,Unnamed: 0.1,Instances,Entity1ID,Entity2ID,Entity Pair,LabelInput,Pairs,Reverse,detail,label_index,means,word_x,positionInSentence_x,wordsInSentence_x,wordLen_x,relativePosition_x,posTag01_x,posTag02_x,posTag03_x,posTag04_x,posTag05_x,posTag06_x,posTag07_x,posTag08_x,posTag09_x,posTag10_x,posTag11_x,posTag12_x,lastLetterInt_x,firstLetterInt_x,word_y,positionInSentence_y,wordsInSentence_y,wordLen_y,relativePosition_y,posTag01_y,posTag02_y,posTag03_y,posTag04_y,posTag05_y,posTag06_y,posTag07_y,posTag08_y,posTag09_y,posTag10_y,posTag11_y,posTag12_y,lastLetterInt_y,firstLetterInt_y
793,793,"['repository', 'of', 'data', 'objects']",N03-4010.10,N03-4010.11,"(N03-4010.10,N03-4010.11)",1,"['N03-4010.10', 'N03-4010.11']",True,PART_WHOLE,3,-0.0018699389950841922,repository,13.0,23.0,10.0,0.6086956521739131,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,114.0,data objects,15.0,23.0,12.0,0.6956521739130435,11.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,100.0
796,796,"['IE', 'paradigm', 'that', 'takes', 'advantage', 'of', 'predicate-argument', 'structures']",P03-1002.1,P03-1002.2,"(P03-1002.1,P03-1002.2)",1,"['P03-1002.1', 'P03-1002.2']",True,USAGE,1,-0.002753088271176373,IE paradigm,8.0,14.0,11.0,0.6428571428571429,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,73.0,predicate-argument structures,13.0,14.0,29.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
800,800,"['Hierarchical', 'Directed', 'Acyclic', 'Graph', '(HDAG)', 'Kernel', 'for', 'structured', 'natural', 'language', 'data']",P03-1005.1,P03-1005.2,"(P03-1005.1,P03-1005.2)",1,"['P03-1005.1', 'P03-1005.2']",False,USAGE,1,-0.003048597945107354,Hierarchical Directed Acyclic Graph HDAG Kernel,4.0,7.0,47.0,0.7142857142857143,6.0,18.0,6.0,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,72.0,structured natural language data,6.0,7.0,32.0,1.0,18.0,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,115.0
815,815,"['attribute', 'sequences', 'of', 'the', 'HDAGs']",P03-1005.7,P03-1005.8,"(P03-1005.7,P03-1005.8)",1,"['P03-1005.7', 'P03-1005.8']",False,MODEL-FEATURE,2,-0.003288453560736444,attribute sequences,23.0,27.0,19.0,0.8888888888888888,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0,HDAGs,26.0,27.0,5.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,72.0
822,822,"['HDAG', 'Kernel', 'is', 'superior', 'to', 'other', 'kernel', 'functions']",P03-1005.13,P03-1005.14,"(P03-1005.13,P03-1005.14)",1,"['P03-1005.13', 'P03-1005.14']",False,COMPARE,4,-0.0036826244506750015,HDAG Kernel,8.0,16.0,11.0,0.5625,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,72.0,kernel functions,13.0,16.0,16.0,0.875,11.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,107.0
827,827,"['semantic', 'verb', 'classes', 'from', 'undisambiguated', 'corpus', 'data']",P03-1009.2,P03-1009.3,"(P03-1009.2,P03-1009.3)",1,"['P03-1009.2', 'P03-1009.3']",False,MODEL-FEATURE,2,-0.0011343135174952054,semantic verb classes,10.0,14.0,21.0,0.7857142857142857,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,corpus data,13.0,14.0,11.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,99.0
828,828,"['subcategorization', 'frame', '(SCF)', 'distributions', 'using', 'the', 'Information', 'Bottleneck']",P03-1009.4,P03-1009.5,"(P03-1009.4,P03-1009.5)",1,"['P03-1009.4', 'P03-1009.5']",True,USAGE,1,-0.0034115715821584065,subcategorization frame SCF,8.0,16.0,27.0,0.5625,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,70.0,115.0,Information Bottleneck,12.0,16.0,22.0,0.8125,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,107.0,73.0
835,835,"['polysemy', 'on', 'the', 'clusters']",P03-1009.9,P03-1009.10,"(P03-1009.9,P03-1009.10)",1,"['P03-1009.9', 'P03-1009.10']",False,MODEL-FEATURE,2,-0.001964137274939734,polysemy,11.0,28.0,8.0,0.42857142857142855,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,112.0,clusters,14.0,28.0,8.0,0.5357142857142857,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
841,841,"['decision', 'tree', 'based', 'approach', 'to', 'pronoun', 'resolution']",P03-1022.1,P03-1022.2,"(P03-1022.1,P03-1022.2)",1,"['P03-1022.1', 'P03-1022.2']",False,USAGE,1,-0.0027161821005521,decision tree based approach,3.0,8.0,28.0,0.5,9.0,9.0,18.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,100.0,pronoun resolution,5.0,8.0,18.0,0.75,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,112.0
844,844,"['pronouns', 'with', 'NP-', 'and', 'non-NP-antecedents']",P03-1022.4,P03-1022.5,"(P03-1022.4,P03-1022.5)",1,"['P03-1022.4', 'P03-1022.5']",True,MODEL-FEATURE,2,-0.00275566225250562,pronouns,4.0,7.0,8.0,0.7142857142857143,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,NP- and non-NP-antecedents,6.0,7.0,26.0,1.0,9.0,2.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,78.0
848,848,"['pronoun', 'resolution', 'in', 'spoken', 'dialogue']",P03-1022.7,P03-1022.8,"(P03-1022.7,P03-1022.8)",1,"['P03-1022.7', 'P03-1022.8']",False,USAGE,1,-0.003420124331360343,pronoun resolution,8.0,17.0,18.0,0.5294117647058824,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,112.0,spoken dialogue,10.0,17.0,15.0,0.6470588235294118,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0
854,854,"['Topic', 'Detection', 'and', 'Tracking', 'tasks', 'of', 'new', 'event', 'detection']",P03-1030.2,P03-1030.3,"(P03-1030.2,P03-1030.3)",1,"['P03-1030.2', 'P03-1030.3']",False,PART_WHOLE,3,-0.0034240057515163053,Topic Detection and Tracking tasks,10.0,13.0,34.0,0.8461538461538461,9.0,9.0,2.0,17.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,84.0,new event detection,12.0,13.0,19.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,110.0
868,868,"['discourse', 'understanding', 'process', 'in', 'spoken', 'dialogue', 'systems']",P03-1031.1,P03-1031.2,"(P03-1031.1,P03-1031.2)",1,"['P03-1031.1', 'P03-1031.2']",False,USAGE,1,-0.0017269507447878526,discourse understanding process,4.0,7.0,31.0,0.7142857142857143,9.0,17.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,100.0,spoken dialogue systems,6.0,7.0,23.0,1.0,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
871,871,"['context', 'of', 'a', 'dialogue']",P03-1031.4,P03-1031.5,"(P03-1031.4,P03-1031.5)",1,"['P03-1031.4', 'P03-1031.5']",False,MODEL-FEATURE,2,-0.002813600547173444,context,11.0,15.0,7.0,0.8,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,99.0,dialogue,14.0,15.0,8.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0
872,872,"['candidates', 'for', 'the', 'understanding']",P03-1031.6,P03-1031.7,"(P03-1031.6,P03-1031.7)",1,"['P03-1031.6', 'P03-1031.7']",False,USAGE,1,-0.0024220648694921426,candidates,2.0,33.0,10.0,0.09090909090909093,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,understanding,5.0,33.0,13.0,0.18181818181818185,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,117.0
887,887,"['ambiguity', 'of', 'speech', 'understanding']",P03-1031.9,P03-1031.10,"(P03-1031.9,P03-1031.10)",1,"['P03-1031.9', 'P03-1031.10']",False,MODEL-FEATURE,2,-0.002533058886942657,ambiguity,16.0,33.0,9.0,0.5151515151515151,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,97.0,speech understanding,18.0,33.0,20.0,0.5757575757575758,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,115.0
893,893,"['candidates', 'for', 'understanding']",P03-1031.13,P03-1031.14,"(P03-1031.13,P03-1031.14)",1,"['P03-1031.13', 'P03-1031.14']",False,USAGE,1,-0.0019288262777161184,candidates,3.0,20.0,10.0,0.2,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,understanding,5.0,20.0,13.0,0.3,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,117.0
905,905,"['statistical', 'information', 'obtained', 'from', 'dialogue', 'corpora']",P03-1031.19,P03-1031.20,"(P03-1031.19,P03-1031.20)",1,"['P03-1031.19', 'P03-1031.20']",False,MODEL-FEATURE,2,-0.002465954970007073,statistical information,11.0,15.0,23.0,0.8,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0,dialogue corpora,14.0,15.0,16.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,100.0
907,907,"['candidates', 'for', 'understanding']",P03-1031.23,P03-1031.24,"(P03-1031.23,P03-1031.24)",1,"['P03-1031.23', 'P03-1031.24']",False,USAGE,1,-0.0019288262777161184,candidates,18.0,24.0,10.0,0.7916666666666666,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,understanding,20.0,24.0,13.0,0.875,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,117.0
908,908,"['user', 'modeling', 'in', 'order', 'to', 'generate', 'cooperative', 'responses']",P03-1033.1,P03-1033.2,"(P03-1033.1,P03-1033.2)",1,"['P03-1033.1', 'P03-1033.2']",False,USAGE,1,-0.003183071843881177,user modeling,3.0,14.0,13.0,0.2857142857142857,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,117.0,cooperative responses,8.0,14.0,21.0,0.6428571428571429,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
930,930,"['models', 'are', 'automatically', 'derived', 'by', 'decision', 'tree', 'learning']",P03-1033.14,P03-1033.15,"(P03-1033.14,P03-1033.15)",1,"['P03-1033.14', 'P03-1033.15']",True,MODEL-FEATURE,2,-0.0026296779668953524,models,2.0,15.0,6.0,0.2,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0,decision tree learning,7.0,15.0,22.0,0.5333333333333333,9.0,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,100.0
933,933,"['Dialogue', 'strategies', 'based', 'on', 'the', 'user', 'modeling']",P03-1033.18,P03-1033.19,"(P03-1033.18,P03-1033.19)",1,"['P03-1033.18', 'P03-1033.19']",True,USAGE,1,-0.003008099519738964,Dialogue strategies,0.0,16.0,19.0,0.0625,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,68.0,user modeling,4.0,16.0,13.0,0.3125,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,117.0
946,946,"['unsupervised', 'learning', 'approach', 'to', 'building', 'a', 'non-English', '(Arabic)', 'stemmer']",P03-1050.1,P03-1050.2,"(P03-1050.1,P03-1050.2)",1,"['P03-1050.1', 'P03-1050.2']",False,USAGE,1,-0.0023248015457254037,unsupervised learning approach,4.0,9.0,30.0,0.5555555555555556,6.0,17.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,117.0,non-English Arabic stemmer,8.0,9.0,26.0,1.0,6.0,10.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,110.0
947,947,"['stemming', 'model', 'is', 'based', 'on', 'statistical', 'machine', 'translation']",P03-1050.3,P03-1050.4,"(P03-1050.3,P03-1050.4)",1,"['P03-1050.3', 'P03-1050.4']",True,USAGE,1,-0.0015309752900916412,stemming model,1.0,21.0,14.0,0.09523809523809523,17.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,115.0,statistical machine translation,5.0,21.0,31.0,0.2857142857142857,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
966,966,"['language', 'that', 'needs', 'affix', 'removal']",P03-1050.15,P03-1050.16,"(P03-1050.15,P03-1050.16)",1,"['P03-1050.15', 'P03-1050.16']",True,MODEL-FEATURE,2,-0.002926229741297612,language,15.0,19.0,8.0,0.8421052631578947,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,108.0,affix removal,18.0,19.0,13.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,97.0
982,982,"['Task-based', 'evaluation', 'using', 'Arabic', 'information', 'retrieval']",P03-1050.24,P03-1050.25,"(P03-1050.24,P03-1050.25)",1,"['P03-1050.24', 'P03-1050.25']",True,USAGE,1,-0.0025861727396647143,Task-based evaluation,0.0,22.0,21.0,0.045454545454545456,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,84.0,Arabic information retrieval,2.0,22.0,28.0,0.13636363636363635,10.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,65.0
1013,1013,"['manually', 'segmented', 'Arabic', 'corpus', 'and', 'uses', 'it', 'to', 'bootstrap', 'an', 'unsupervised', 'algorithm']",P03-1051.8,P03-1051.9,"(P03-1051.8,P03-1051.9)",1,"['P03-1051.8', 'P03-1051.9']",False,USAGE,1,-0.0017398826479911806,manually segmented Arabic corpus,7.0,23.0,32.0,0.3478260869565217,13.0,18.0,10.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0,unsupervised algorithm,14.0,23.0,22.0,0.6521739130434783,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,117.0
1018,1018,"['Arabic', 'word', 'segmenter', 'from', 'a', 'large', 'unsegmented', 'Arabic', 'corpus']",P03-1051.10,P03-1051.11,"(P03-1051.10,P03-1051.11)",1,"['P03-1051.10', 'P03-1051.11']",True,USAGE,1,-0.0022123479572209444,Arabic word segmenter,18.0,23.0,21.0,0.8260869565217391,10.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,65.0,unsegmented Arabic corpus,22.0,23.0,25.0,1.0,6.0,10.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,117.0
1021,1021,"['morpheme', 'sequence', 'for', 'a', 'given', 'input']",P03-1051.13,P03-1051.14,"(P03-1051.13,P03-1051.14)",1,"['P03-1051.13', 'P03-1051.14']",False,MODEL-FEATURE,2,-0.003432402596061612,morpheme sequence,10.0,15.0,17.0,0.7333333333333333,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,109.0,input,14.0,15.0,5.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,105.0
1022,1022,"['language', 'model', 'is', 'initially', 'estimated', 'from', 'a', 'small', 'manually', 'segmented', 'corpus']",P03-1051.15,P03-1051.16,"(P03-1051.15,P03-1051.16)",1,"['P03-1051.15', 'P03-1051.16']",False,MODEL-FEATURE,2,-0.002133032029325312,language model,1.0,13.0,14.0,0.15384615384615385,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0,manually segmented corpus,8.0,13.0,25.0,0.6923076923076923,13.0,18.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0
1047,1047,"['stems', 'from', 'a', '155', 'million', 'unsegmented', 'corpus']",P03-1051.21,P03-1051.23,"(P03-1051.21,P03-1051.23)",1,"['P03-1051.21', 'P03-1051.23']",False,PART_WHOLE,3,-0.0018566205318157488,stems,13.0,30.0,5.0,0.4666666666666667,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,unsegmented corpus,19.0,30.0,18.0,0.6666666666666666,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,117.0
1058,1058,"['model', 'parameters', 'with', 'the', 'expanded', 'vocabulary']",P03-1051.24,P03-1051.25,"(P03-1051.24,P03-1051.25)",1,"['P03-1051.24', 'P03-1051.25']",False,USAGE,1,-0.002746828440576793,model parameters,23.0,30.0,16.0,0.8,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0,vocabulary,27.0,30.0,10.0,0.9333333333333332,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,118.0
1061,1061,"['Arabic', 'word', 'segmentation', 'system', 'achieves', 'around', '97%', 'exact', 'match', 'accuracy']",P03-1051.27,P03-1051.28,"(P03-1051.27,P03-1051.28)",1,"['P03-1051.27', 'P03-1051.28']",False,RESULT,5,-0.0015818753867473411,Arabic word segmentation system,2.0,13.0,31.0,0.2307692307692308,10.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,65.0,exact match accuracy,6.0,13.0,20.0,0.5384615384615384,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,101.0
1066,1066,"['test', 'corpus', 'containing', '28,449', 'word', 'tokens']",P03-1051.29,P03-1051.30,"(P03-1051.29,P03-1051.30)",1,"['P03-1051.29', 'P03-1051.30']",True,PART_WHOLE,3,-0.0018512141307195028,test corpus,9.0,13.0,11.0,0.7692307692307693,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,116.0,word tokens,12.0,13.0,11.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,119.0
1069,1069,"['manually', 'segmented', 'corpus', 'of', 'the', 'language']",P03-1051.32,P03-1051.33,"(P03-1051.32,P03-1051.33)",1,"['P03-1051.32', 'P03-1051.33']",False,MODEL-FEATURE,2,-0.002812920093536377,manually segmented corpus,23.0,29.0,25.0,0.8275862068965517,13.0,18.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0,language,26.0,29.0,8.0,0.9310344827586208,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,108.0
1070,1070,"['word', 'sense', 'disambiguation', '(WSD)', 'is', 'the', 'lack', 'of', 'manually', 'sense-tagged', 'data']",P03-1058.1,P03-1058.2,"(P03-1058.1,P03-1058.2)",1,"['P03-1058.1', 'P03-1058.2']",True,USAGE,1,-0.001927100698524547,word sense disambiguation WSD,4.0,13.0,29.0,0.38461538461538464,9.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,68.0,119.0,manually sense-tagged data,9.0,13.0,26.0,0.7692307692307693,13.0,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,109.0
1073,1073,"['sense-tagged', 'training', 'data', 'from', 'English-Chinese', 'parallel', 'corpora']",P03-1058.4,P03-1058.5,"(P03-1058.4,P03-1058.5)",1,"['P03-1058.4', 'P03-1058.5']",False,MODEL-FEATURE,2,-0.0030380651377892322,sense-tagged training data,10.0,24.0,26.0,0.4583333333333333,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,115.0,English-Chinese parallel corpora,12.0,24.0,32.0,0.5416666666666666,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,69.0
1081,1081,"['domain', 'dependence', 'in', 'evaluating', 'WSD', 'programs']",P03-1058.13,P03-1058.14,"(P03-1058.13,P03-1058.14)",1,"['P03-1058.13', 'P03-1058.14']",False,MODEL-FEATURE,2,-0.0026489378724779394,domain dependence,10.0,14.0,17.0,0.7857142857142857,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0,WSD programs,13.0,14.0,12.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,87.0
1082,1082,"['semantically', 'annotated', 'corpus', 'resource', 'as', 'reliable', 'basis', 'for', 'the', 'large-scale', 'acquisition', 'of', 'word-semantic', 'information']",P03-1068.1,P03-1068.2,"(P03-1068.1,P03-1068.2)",1,"['P03-1068.1', 'P03-1068.2']",False,USAGE,1,-0.002326507665216924,semantically annotated corpus,8.0,18.0,29.0,0.5,13.0,18.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,acquisition of word-semantic information,16.0,18.0,40.0,0.9444444444444444,9.0,5.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,97.0
1088,1088,"['ambiguity', 'in', 'semantic', 'annotation']",P03-1068.9,P03-1068.10,"(P03-1068.9,P03-1068.10)",1,"['P03-1068.9', 'P03-1068.10']",False,MODEL-FEATURE,2,-0.002018926364404184,ambiguity,10.0,13.0,9.0,0.8461538461538461,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,97.0,semantic annotation,12.0,13.0,19.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
1109,1109,"['attentional', 'focus', 'in', 'the', 'context', 'of', 'a', 'direction-giving', 'task']",P03-1070.9,P03-1070.10,"(P03-1070.9,P03-1070.10)",1,"['P03-1070.9', 'P03-1070.10']",False,MODEL-FEATURE,2,-0.0028208308841076845,attentional focus,5.0,12.0,17.0,0.5,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0,direction-giving task,11.0,12.0,21.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,107.0,100.0
1113,1113,"['ECA', 'that', 'uses', 'verbal', 'and', 'nonverbal', 'grounding', 'acts']",P03-1070.14,P03-1070.15,"(P03-1070.14,P03-1070.15)",1,"['P03-1070.14', 'P03-1070.15']",True,USAGE,1,-0.001715030460744291,ECA,7.0,14.0,3.0,0.5714285714285714,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,65.0,69.0,verbal and nonverbal grounding acts,10.0,14.0,35.0,0.7857142857142857,9.0,2.0,6.0,17.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,118.0
1120,1120,"['HPSG', 'produces', 'a', 'more', 'effective', 'than', 'that', 'of', 'LTAG']",P03-2036.4,P03-2036.6,"(P03-2036.4,P03-2036.6)",1,"['P03-2036.4', 'P03-2036.6']",False,COMPARE,4,-0.003102932713533703,HPSG,6.0,16.0,4.0,0.4375,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,72.0,LTAG,15.0,16.0,4.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,76.0
1125,1125,"['analogies', 'among', 'the', 'sentences']",C04-1106.5,C04-1106.6,"(C04-1106.5,C04-1106.6)",1,"['C04-1106.5', 'C04-1106.6']",False,MODEL-FEATURE,2,-0.002739691346410721,analogies,12.0,19.0,9.0,0.6842105263157895,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0,sentences,15.0,19.0,9.0,0.8421052631578947,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
